,motion_id,emotion,emotion_en,talkbacks
6992,1,פחד,fear,אני אוהב שהאורחים שלי ירגישו שהם שוהים במלון בוטיק אלגנטי וטהור
6993,1,פחד,fear,"אני לא רוצה שהבלוג הזה יהיה דומה מדי לרבים אחרים, אבל אני עשוי לפרסם מדי פעם תמונה של משהו שאני מרגיש שהוא הישג או משהו שאני גאה בו"
6994,0,כעס,anger,"אני מעריך את הנוחות והשקט הנפשי שהתוכנית הזו מעניקה למשפחות צעירות מתקשות, אני מרגיש שהתעללו בה בשני הצדדים"
6995,1,פחד,fear,החלטתי שאני רוצה ללכת לבית הספר למדעי המתים בסדר אוקיי אני יודע לשחק עם אנשים מתים זה חולני אבל בואו נודה בזה זה משהו שנצטרך להתמודד איתו יום אחד ואני מרגיש כאילו אני מספיק אינטליגנטי לעשות את זה כמו גם רחמים להיות שם עבור משפחות חולות
6996,1,פחד,fear,אני מרגיש שכדי להצליח בחיים שלך אתה צריך לקדם את ההשכלה שלך
6997,5,הפתעה,surprise,אני מרגיש קצת המום
6998,1,פחד,fear,"אני לא יכול להחליט אם ללכת עם תלוי נמוך או נמוך, אל תהסס להשאיר העדפה בתגובות ואני מודע לכך שעברתי עכשיו ממוות לחנטה"
6999,1,פחד,fear,עדיין הרגשתי אופטימי בשלב זה
7000,5,הפתעה,surprise,אני שם לב שאני קופץ כשאני מרגיש משהו בשיער שלי שאני לא יכול להגיד שאני מופתע
7001,4,עצב,sadness,אני יודע שזה די מצחיק שאני מהסס לעשות אופנה ממשהו שאנחנו משתמשים בו כדי לריח את הבגדים שלנו אבל זה קצת מדאיג אותי
7002,1,פחד,fear,לא הייתי חושב שאני מרגיש ככה אבל אני מרגיש מדהים ושמחה על מה שקרה
7003,1,פחד,fear,אני מסתובב בחווה אני תמיד מרגיש כל כך שליו שבסופו של דבר מחייך מהיופי והנכונות של הכל
7004,4,עצב,sadness,אני ברצינות עדיין מרגישה כל כך חסרת ביטחון ומפחידה שהבחור החדש יקפוץ פתאום בחזרה וישנה דברים
7005,1,פחד,fear,אני מרגיש שכשאתה נלהב ממשהו זה בסדר להיות קולני גם לגביו
7006,1,פחד,fear,אני מרגיש אופטימי בזהירות לגבי עידן הדרקון mbourgon בכנות כן יש לו פגמים
7007,5,הפתעה,surprise,אני חושב שרבים עלולים לא לאהוב את זה כמוני ועדיין מרגישים שהם צריכים להתרשם ממנו. המשכילים והמיוחסים עשויים כעת להיות רגישים יותר לתקשורת ההמונים מאשר הציבור הרחב שאליו בהחלט קל יותר להגיע
7008,0,כעס,anger,אני פשוט מרגיש שהוא היה עוד דמות טיפשה שהגיע לה להיהרג
7009,0,כעס,anger,יש לי משפחה נהדרת ואני מרגיש כאילו היא החמיצה הרבה בכך שלא בחרה לפגוש אותם
7010,2,שמחה,joy,אני מרגיש כלפיהם תומכים בצוות שהחליף רוטציה של ניהול כיסאות מוזיקליים ללא מנהל ראוי בכלל
7011,1,פחד,fear,אני צריך להרגיש מרוצה ממה שיש לי עכשיו
7012,3,אהבה,love,"אני מתערב שכמעט כל אחד מאיתנו, אם כי פעם אחת בחייו הייתה תחושה כזו שנקראת קנאה"
7013,3,אהבה,love,אני מרגיש מאוד לא מרוצה מעצמי
7014,4,עצב,sadness,עדיין יש לי התכווצויות ואני מקבל ממש סחרחורת כשאני עומד וכל הגוף שלי כואב ואני פשוט מרגיש מאוד לא בנוח
7015,1,פחד,fear,אני אוהב את זה שאני יכול להתלבש ולהרגיש זוהר פעם בשנה
7016,0,כעס,anger,אני במצב מטפל אני מרגיש מאוכזב מהמחשב
7017,0,כעס,anger,אני מרגיש מחורבן אז אני לא רץ מה שגורם לי להרגיש יותר מחורבן וכן הלאה וכן הלאה
7018,2,שמחה,joy,הרגשתי נוסטלגיה וחגיגית
7019,1,פחד,fear,אני יודע איך אתה מרגיש ואני אנסה לתאר את מה שעברתי הכי הומוריסטי שאני יכול
7020,0,כעס,anger,אני נראה פגוע כנראה בגלל שאני מרגיש קצת מובס
7021,1,פחד,fear,אני שונא להרגיש שאני לא חזק
7022,1,פחד,fear,אני מרגיש להוט להתחיל ומתרגש מהסיכוי של צמיחה אישית והעמקה של מערכת היחסים שלי עם המשיח שאני מצפה לראות במהלך הימים הבאים
7023,5,הפתעה,surprise,סבלתי מהפרעות אכילה ודיכאון מאז שהייתי ואני מרגיש נדהם לומר שאני רואה את עצמי החלים עכשיו
7024,1,פחד,fear,אני מרגיש מרוצה כמו עכשיו אני מרגיש שהייתי צריך לתאר את התחושה הזו במילים
7025,0,כעס,anger,התעוררתי עם כאב ראש מחורבן כאבי גרון גודש אבל רגוע רגשית
7026,0,כעס,anger,אמרתי לו שמה שהוא עשה היה מאוד טיפשי או שדיברתי עליו צעק עליו שהוא ירגיש מאוד לא אהוב
7027,1,פחד,fear,אני מרגיש שאנשים תמיד אומרים כשאני עשיר חולה תעשה את זה או כשאני מקבל חוזה תקליטים אני אהיה שמח לעזאזל עם זה
7028,0,כעס,anger,אני יכול להבטיח שימי שני לא ירגישו חצי משעממים כשאתה מכין את עצמך לקראתם עם יום ראשון קסום מלא באוכל טוב חיוכים גדולים והנאות פשוטות
7029,0,כעס,anger,בין היתר זה היה אחד מאותם ימים שבהם קמתי בתחושה נמוכה
7030,0,כעס,anger,אני לא מרגישה מלנכוליה כמו אתמול
7031,0,כעס,anger,אני סוף סוף מודה שאני מרחם על עצמי evar בסדר אני סוף סוף מודה שאני מרחם על עצמי אם לפני הספירה
7032,3,אהבה,love,אני מרגיש מר כלפיהם אלוהים
7033,2,שמחה,joy,אני יכול להרגיש את פעימות הלב שלך עם כל תשוקה המשתוקקת להיות ממרכז ליבה ולגמרי ביחד
7034,0,כעס,anger,השתתפתי בייעוץ אקדמי פרטני חינם שעזר לי לנהל את הזמן שלי ביעילות כדי שאוכל להתאים את הפעילויות שלי בכיתה וחיי החברה ביום אחד בלי להרגיש בלחץ מוחלט
7035,1,פחד,fear,"אני קונה שמלה זוהרת אולי אני ארגיש כמו אדם זוהר, דיטמר הסביר"
7036,1,פחד,fear,אני לא חושב שהאישה הזאת מרגישה אי פעם נדיבה כי היא עסוקה מדי בלמות מאהבה
7037,1,פחד,fear,אני מרגיש קצת יותר משוכנע
7038,1,פחד,fear,אני מרגיש די מרוצה גם אם יש לי מדריך שיעזור לי שוב במתמטיקה ברמה גבוהה יותר לזמן מה זה מאוד מועיל
7039,3,אהבה,love,אני מרגיש אנוכי בימים שאני לא מרגיש טוב ורוצה להישאר לבד בסבל שלי
7040,2,שמחה,joy,חייכתי והרגשתי את נוכחות הסבתות שלי במבטא הבריטי המתוק שלה
7041,0,כעס,anger,קצת הרגשתי רע בשבילו
7042,4,עצב,sadness,אני מרגיש מועקה
7043,2,שמחה,joy,אני אדם על קרקע ואומר את מה שאני מרגיש מאוד חיבה
7044,2,שמחה,joy,אני מרגיש חם שתיתי משקה קר או מצאתי איזה קינוח קרח כמו צ'נדול או קצ'אנג קרח
7045,1,פחד,fear,אני מרגיש שצריך להיות נלהב אבל לא לחוץ
7046,1,פחד,fear,שדיברתי איתם כל כך מרוצה מהמתקנים שלעתים קרובות מרגישים מוערכים באמת בפעם הראשונה כשהצרכים שלהם מזוהים כראוי ומתמלאים כראוי
7047,1,פחד,fear,אני אסיר תודה על המשפחה שלי וגם אני אכתוב על זה פוסט מתישהו אבל באמת אני רק רוצה להרגיש אסיר תודה על העבודות שלי שיש לי עכשיו
7048,1,פחד,fear,אני מרגיש ממש מרוצה מעצמי כי לא הוצאתי אפילו סנט אחד בימים האחרונים
7049,3,אהבה,love,הייתה לי הרגשה שאתה סרקסטי אבל ivspirit a href http translatethis
7050,0,כעס,anger,אני מרגיש די פתטי כמשתדל
7051,1,פחד,fear,אני מניח שאני מרגיש די רך בימים אלה
7052,3,אהבה,love,אני חייב להרגיש דה בול טאיוהביאוריאו לשרוף את זה אני חייב להרגיש כעס אולבוג'יטניון נאל אה ניאון ויהאומהא גל טאקאג'י גאטסאו לברוח וואוו בגלל שאני מסוכן
7053,0,כעס,anger,אני מרגיש מאוד מבודד מהמשפחה שלי אז זה ממש חשוב לי לפגוש אנשים
7054,4,עצב,sadness,אני חושב שגם אני מרגיש חסר מנוחה
7055,3,אהבה,love,אני מרגיש מאוד מר נגד אביר בג'ינס בוהק כי ביקשתי ממנו לפני שנה ללכת איתי לחדר כושר והוא לא יוציא את הכסף
7056,1,פחד,fear,"במקום זאת אני צריך להתמקד בהרגשה האקסטטית הזו לבצע שיחות טלפון בלי להיות מחוברים לתוצאות, ומאמין שהכסף לזוז יגיע בלי לתהות בדיוק איך או איפה ומתי"
7057,4,עצב,sadness,אני הולך לישון בהרגשה מאוד מוטרדת אחרת
7058,0,כעס,anger,אני עדיין מרגיש מאוכזב למרות
7059,1,פחד,fear,הרגשתי מיואש כל הבוקר והתלבטתי אם להשאיר או לא להשאיר את הרגיל שלי סגור לפוסט מחלה מסוג עסקי
7060,1,פחד,fear,אני מתכוון לאוכל נהדר שמכיל זיכרונות נפלאים ויגרום לי להרגיש טוב כשיהיה לי אותו
7061,1,פחד,fear,אני מרגיש נפעם מזה בצורה מוזרה
7062,0,כעס,anger,אני זוכר שהלכתי לשאנדור מגרש הפולו הגבוה ביותר בעולם הממוקם בצפון מערב פקיסטן והרגשתי חסר אונים כי לא היו שם אותות ולא יכולתי לפרסם את הסטטוס שלי בפייסבוק או לצייץ על הסביבה המופלאה
7063,1,פחד,fear,כשנודע לי שהתקבלתי לאוניברסיטה
7064,1,פחד,fear,אני מרגיש חכם עכשיו אז אם מישהו ינסה לפוצץ את הבועה שלי חולה פשוט צריך לפוצץ את שלך מיד בחזרה על ידי להגיד לילדים שלך שאתה יודע מי לא אמיתי
